node1,node2,time
57,164,5167
63,83,5167
63,235,5167
66,211,5167
69,158,5167
69,229,5167
73,117,5167
79,123,5167
81,228,5167
83,235,5167
98,113,5167
98,201,5167
99,100,5167
99,113,5167
100,113,5167
105,109,5167
105,236,5167
109,112,5167
109,236,5167
116,204,5167
117,169,5167
117,198,5167
117,211,5167
131,203,5167
131,231,5167
134,178,5167
139,221,5167
158,198,5167
163,238,5167
164,198,5167
178,228,5167
194,209,5167
203,231,5167
221,224,5167
9,99,5168
10,20,5168
10,180,5168
12,35,5168
12,87,5168
14,17,5168
14,98,5168
17,98,5168
20,180,5168
34,52,5168
37,194,5168
42,71,5168
48,54,5168
48,98,5168
52,204,5168
53,199,5168
54,201,5168
55,199,5168
56,63,5168
56,83,5168
56,171,5168
56,195,5168
63,195,5168
63,235,5168
66,117,5168
66,171,5168
66,211,5168
69,229,5168
73,169,5168
73,171,5168
73,198,5168
79,158,5168
79,221,5168
81,134,5168
81,228,5168
83,195,5168
83,235,5168
84,139,5168
84,221,5168
98,201,5168
99,100,5168
109,112,5168
109,114,5168
109,236,5168
116,204,5168
117,211,5168
119,208,5168
134,178,5168
139,224,5168
163,205,5168
163,208,5168
163,238,5168
169,198,5168
171,198,5168
178,228,5168
194,209,5168
195,235,5168
205,238,5168
12,87,5169
14,201,5169
16,62,5169
17,54,5169
17,98,5169
17,201,5169
34,52,5169
42,71,5169
48,98,5169
52,204,5169
54,201,5169
56,63,5169
56,221,5169
63,155,5169
63,195,5169
63,235,5169
69,229,5169
73,171,5169
81,228,5169
84,123,5169
84,155,5169
84,221,5169
84,238,5169
98,201,5169
99,100,5169
109,112,5169
112,236,5169
117,211,5169
119,132,5169
119,205,5169
131,150,5169
132,172,5169
137,180,5169
139,224,5169
155,195,5169
163,205,5169
163,208,5169
163,238,5169
194,209,5169
195,235,5169
203,210,5169
205,208,5169
205,238,5169
208,238,5169
9,99,5170
10,20,5170
16,62,5170
17,201,5170
21,95,5170
24,180,5170
52,204,5170
54,201,5170
56,63,5170
63,195,5170
63,235,5170
66,117,5170
66,164,5170
69,229,5170
81,88,5170
81,228,5170
99,100,5170
105,236,5170
109,112,5170
112,236,5170
117,211,5170
131,231,5170
137,180,5170
139,221,5170
139,224,5170
155,158,5170
178,221,5170
178,224,5170
195,235,5170
205,208,5170
221,224,5170
7,49,5171
14,17,5171
14,201,5171
16,62,5171
17,54,5171
17,201,5171
20,180,5171
21,95,5171
24,180,5171
34,215,5171
35,87,5171
37,194,5171
37,199,5171
49,236,5171
53,199,5171
54,201,5171
56,63,5171
56,195,5171
57,164,5171
59,172,5171
63,195,5171
79,123,5171
81,88,5171
81,228,5171
88,228,5171
89,231,5171
98,201,5171
105,236,5171
109,112,5171
116,204,5171
116,215,5171
120,215,5171
131,203,5171
134,233,5171
139,224,5171
163,238,5171
164,198,5171
205,208,5171
7,49,5172
7,236,5172
9,62,5172
9,113,5172
10,20,5172
14,17,5172
14,98,5172
16,62,5172
17,54,5172
17,98,5172
17,201,5172
20,180,5172
21,72,5172
24,180,5172
27,28,5172
27,42,5172
35,115,5172
49,236,5172
52,120,5172
56,63,5172
56,195,5172
56,235,5172
57,69,5172
57,164,5172
57,229,5172
63,195,5172
69,229,5172
73,198,5172
79,84,5172
81,88,5172
81,228,5172
88,228,5172
98,201,5172
99,113,5172
100,113,5172
105,114,5172
109,112,5172
112,236,5172
117,211,5172
120,215,5172
132,133,5172
132,149,5172
133,149,5172
139,224,5172
163,238,5172
205,208,5172
1,35,5173
7,49,5173
7,236,5173
9,99,5173
9,113,5173
10,20,5173
14,17,5173
14,201,5173
17,201,5173
21,72,5173
21,95,5173
24,180,5173
34,120,5173
37,53,5173
37,194,5173
37,199,5173
37,209,5173
49,236,5173
52,120,5173
53,194,5173
53,199,5173
55,161,5173
56,195,5173
62,100,5173
66,117,5173
66,211,5173
73,79,5173
73,198,5173
79,84,5173
79,123,5173
79,171,5173
81,228,5173
88,228,5173
91,223,5173
98,201,5173
99,100,5173
99,113,5173
100,113,5173
105,114,5173
116,204,5173
117,211,5173
119,210,5173
120,215,5173
132,133,5173
132,149,5173
133,149,5173
139,224,5173
155,158,5173
159,178,5173
159,233,5173
178,228,5173
194,199,5173
205,208,5173
14,17,5174
14,201,5174
16,62,5174
17,54,5174
17,201,5174
21,72,5174
27,42,5174
34,215,5174
37,199,5174
49,236,5174
53,99,5174
53,194,5174
53,199,5174
53,209,5174
54,201,5174
56,63,5174
56,235,5174
57,164,5174
57,198,5174
62,99,5174
69,164,5174
69,229,5174
81,228,5174
88,228,5174
98,201,5174
99,100,5174
99,113,5174
100,113,5174
105,109,5174
105,112,5174
109,236,5174
112,236,5174
116,204,5174
117,211,5174
119,203,5174
120,204,5174
132,133,5174
133,176,5174
139,224,5174
159,178,5174
160,182,5174
163,238,5174
164,229,5174
169,198,5174
178,233,5174
199,226,5174
204,215,5174
205,208,5174
9,62,5175
10,180,5175
14,17,5175
14,201,5175
17,54,5175
17,201,5175
20,180,5175
27,42,5175
31,87,5175
54,201,5175
56,63,5175
57,73,5175
57,164,5175
59,172,5175
66,117,5175
66,211,5175
69,229,5175
73,169,5175
79,155,5175
81,88,5175
81,228,5175
88,228,5175
98,113,5175
99,100,5175
105,109,5175
105,112,5175
105,114,5175
105,236,5175
109,236,5175
116,204,5175
117,169,5175
117,211,5175
119,131,5175
119,212,5175
131,223,5175
132,133,5175
133,149,5175
133,176,5175
139,224,5175
149,176,5175
150,203,5175
159,178,5175
159,233,5175
163,205,5175
163,208,5175
163,238,5175
178,202,5175
178,233,5175
204,215,5175
205,208,5175
9,62,5176
9,113,5176
10,20,5176
14,17,5176
16,62,5176
17,54,5176
20,180,5176
27,42,5176
29,72,5176
33,42,5176
49,236,5176
54,201,5176
56,195,5176
57,164,5176
57,198,5176
66,117,5176
69,83,5176
69,229,5176
81,228,5176
83,229,5176
98,113,5176
98,201,5176
99,100,5176
105,109,5176
105,112,5176
105,114,5176
105,236,5176
109,112,5176
109,236,5176
112,236,5176
116,215,5176
117,211,5176
119,163,5176
119,208,5176
131,150,5176
131,223,5176
132,133,5176
139,224,5176
155,182,5176
159,178,5176
163,205,5176
163,208,5176
163,238,5176
164,198,5176
178,202,5176
178,233,5176
202,233,5176
205,208,5176
205,238,5176
208,238,5176
9,113,5177
10,20,5177
14,17,5177
14,98,5177
17,98,5177
24,180,5177
33,42,5177
49,236,5177
54,201,5177
57,164,5177
69,83,5177
69,229,5177
73,169,5177
83,229,5177
88,228,5177
89,150,5177
98,113,5177
98,201,5177
99,100,5177
116,204,5177
117,198,5177
117,211,5177
119,163,5177
119,208,5177
119,238,5177
131,150,5177
134,233,5177
139,224,5177
163,208,5177
176,205,5177
178,233,5177
202,233,5177
203,231,5177
205,208,5177
205,238,5177
208,238,5177
10,20,5178
12,115,5178
14,98,5178
33,42,5178
49,236,5178
54,201,5178
63,91,5178
66,117,5178
69,171,5178
69,229,5178
79,150,5178
81,88,5178
84,224,5178
91,131,5178
91,223,5178
98,201,5178
99,100,5178
99,113,5178
100,113,5178
105,109,5178
105,112,5178
109,112,5178
116,204,5178
117,164,5178
117,198,5178
117,211,5178
119,163,5178
139,224,5178
159,202,5178
159,233,5178
169,198,5178
171,198,5178
171,229,5178
176,205,5178
176,238,5178
178,233,5178
202,233,5178
203,231,5178
1,9,5179
3,29,5179
7,49,5179
14,17,5179
17,72,5179
17,98,5179
17,201,5179
20,180,5179
21,95,5179
52,116,5179
52,120,5179
52,204,5179
56,63,5179
57,66,5179
57,117,5179
57,164,5179
63,223,5179
66,117,5179
69,229,5179
88,91,5179
98,201,5179
99,100,5179
99,113,5179
109,112,5179
116,204,5179
117,164,5179
119,163,5179
132,133,5179
139,224,5179
155,195,5179
159,202,5179
169,211,5179
176,208,5179
178,202,5179
178,233,5179
195,235,5179
203,212,5179
203,231,5179
205,208,5179
205,238,5179
3,29,5180
9,113,5180
14,17,5180
16,62,5180
16,100,5180
17,54,5180
17,201,5180
24,26,5180
33,42,5180
37,53,5180
52,116,5180
52,120,5180
54,113,5180
54,201,5180
57,117,5180
57,169,5180
57,198,5180
57,211,5180
66,117,5180
69,83,5180
69,229,5180
89,150,5180
99,100,5180
105,112,5180
109,112,5180
109,236,5180
112,236,5180
116,204,5180
117,164,5180
117,198,5180
123,176,5180
139,155,5180
139,224,5180
150,210,5180
155,158,5180
159,178,5180
159,233,5180
169,211,5180
176,205,5180
176,208,5180
195,235,5180
195,238,5180
198,211,5180
212,231,5180
9,100,5181
14,17,5181
16,62,5181
17,54,5181
17,72,5181
17,113,5181
20,26,5181
20,180,5181
24,180,5181
31,115,5181
34,116,5181
34,204,5181
37,53,5181
37,194,5181
54,113,5181
54,201,5181
56,63,5181
57,198,5181
57,211,5181
63,131,5181
66,117,5181
69,83,5181
69,229,5181
73,211,5181
81,228,5181
84,238,5181
91,223,5181
98,113,5181
98,201,5181
99,100,5181
105,112,5181
105,114,5181
105,236,5181
114,236,5181
116,120,5181
116,204,5181
119,229,5181
123,221,5181
131,223,5181
132,133,5181
134,178,5181
139,202,5181
139,224,5181
155,182,5181
164,169,5181
164,171,5181
171,198,5181
171,211,5181
176,205,5181
198,211,5181
202,224,5181
212,231,5181
14,17,5182
16,62,5182
16,113,5182
17,48,5182
20,26,5182
20,180,5182
33,42,5182
33,71,5182
34,52,5182
34,120,5182
35,87,5182
37,53,5182
37,194,5182
49,105,5182
52,116,5182
52,120,5182
54,201,5182
57,198,5182
57,211,5182
69,83,5182
69,229,5182
73,171,5182
81,203,5182
81,228,5182
84,238,5182
91,223,5182
98,99,5182
98,113,5182
98,201,5182
99,100,5182
105,109,5182
105,112,5182
105,114,5182
109,112,5182
109,114,5182
109,236,5182
116,204,5182
119,150,5182
120,204,5182
132,149,5182
134,178,5182
139,224,5182
150,210,5182
158,164,5182
158,211,5182
163,195,5182
163,235,5182
164,171,5182
171,198,5182
171,211,5182
172,205,5182
172,235,5182
176,195,5182
195,235,5182
203,228,5182
204,215,5182
212,231,5182
3,29,5183
7,49,5183
14,17,5183
14,201,5183
16,62,5183
17,72,5183
17,201,5183
20,180,5183
26,180,5183
37,53,5183
37,161,5183
49,236,5183
52,120,5183
54,201,5183
55,161,5183
57,164,5183
57,211,5183
63,163,5183
69,229,5183
79,221,5183
81,150,5183
84,117,5183
84,238,5183
98,113,5183
99,100,5183
105,112,5183
105,236,5183
109,112,5183
109,236,5183
114,236,5183
115,116,5183
116,120,5183
116,204,5183
131,223,5183
134,178,5183
134,203,5183
137,180,5183
139,224,5183
158,169,5183
158,182,5183
163,172,5183
163,176,5183
163,195,5183
169,182,5183
172,205,5183
172,208,5183
176,195,5183
178,203,5183
194,209,5183
205,208,5183
208,238,5183
212,242,5183
224,235,5183
231,242,5183
7,49,5184
10,180,5184
16,62,5184
17,98,5184
20,180,5184
27,71,5184
33,71,5184
37,53,5184
37,194,5184
52,204,5184
57,164,5184
57,211,5184
69,229,5184
73,171,5184
84,238,5184
88,150,5184
88,223,5184
89,212,5184
91,131,5184
91,150,5184
91,223,5184
98,99,5184
98,113,5184
98,201,5184
100,113,5184
105,109,5184
105,112,5184
109,112,5184
116,204,5184
125,221,5184
131,150,5184
131,223,5184
134,233,5184
137,180,5184
139,224,5184
150,223,5184
159,202,5184
164,198,5184
164,211,5184
178,203,5184
198,211,5184
199,209,5184
202,233,5184
210,231,5184
3,29,5185
7,49,5185
7,236,5185
16,62,5185
28,42,5185
33,71,5185
34,120,5185
37,53,5185
37,161,5185
48,201,5185
49,105,5185
49,109,5185
49,236,5185
52,116,5185
52,204,5185
52,215,5185
57,164,5185
57,211,5185
63,195,5185
69,229,5185
73,198,5185
79,123,5185
79,221,5185
79,235,5185
81,228,5185
84,208,5185
84,238,5185
89,212,5185
91,150,5185
98,201,5185
99,100,5185
105,109,5185
105,112,5185
105,114,5185
109,112,5185
109,236,5185
112,236,5185
116,120,5185
119,229,5185
120,204,5185
123,221,5185
131,150,5185
131,223,5185
133,149,5185
134,178,5185
137,180,5185
139,202,5185
139,224,5185
150,223,5185
150,231,5185
155,158,5185
158,182,5185
176,205,5185
176,208,5185
178,203,5185
208,238,5185
210,212,5185
212,242,5185
3,29,5186
7,236,5186
14,17,5186
14,98,5186
16,62,5186
17,98,5186
33,42,5186
34,120,5186
34,204,5186
37,53,5186
48,98,5186
49,236,5186
52,116,5186
57,211,5186
69,83,5186
69,229,5186
81,228,5186
83,229,5186
84,208,5186
84,238,5186
88,159,5186
89,131,5186
89,212,5186
91,150,5186
91,223,5186
91,231,5186
98,201,5186
99,100,5186
100,113,5186
109,114,5186
109,236,5186
116,204,5186
117,238,5186
131,242,5186
133,149,5186
134,178,5186
137,180,5186
139,224,5186
150,223,5186
150,231,5186
158,182,5186
163,172,5186
171,198,5186
172,198,5186
195,238,5186
208,238,5186
210,242,5186
223,231,5186
224,235,5186
3,29,5187
14,17,5187
14,98,5187
16,62,5187
17,98,5187
17,201,5187
34,204,5187
37,199,5187
49,236,5187
52,204,5187
57,211,5187
63,176,5187
63,195,5187
69,83,5187
69,229,5187
81,228,5187
84,195,5187
84,238,5187
91,150,5187
91,223,5187
91,231,5187
99,113,5187
100,113,5187
112,114,5187
116,204,5187
131,212,5187
131,242,5187
133,149,5187
134,178,5187
137,180,5187
139,224,5187
139,235,5187
150,223,5187
150,231,5187
171,198,5187
172,198,5187
203,212,5187
212,242,5187
223,231,5187
224,235,5187
3,29,5188
14,17,5188
14,48,5188
14,98,5188
14,201,5188
16,62,5188
17,98,5188
17,201,5188
34,204,5188
48,98,5188
49,236,5188
57,164,5188
57,211,5188
63,149,5188
63,163,5188
63,195,5188
69,229,5188
73,164,5188
81,88,5188
83,119,5188
84,238,5188
89,169,5188
91,223,5188
98,201,5188
99,100,5188
99,113,5188
100,201,5188
105,109,5188
105,112,5188
105,114,5188
105,236,5188
109,112,5188
109,114,5188
109,236,5188
115,116,5188
116,120,5188
131,212,5188
133,172,5188
134,178,5188
137,180,5188
139,224,5188
139,235,5188
149,195,5188
150,231,5188
155,158,5188
158,182,5188
164,203,5188
164,211,5188
171,203,5188
202,221,5188
210,212,5188
212,242,5188
221,235,5188
224,235,5188
3,29,5189
9,100,5189
10,180,5189
17,98,5189
17,201,5189
35,115,5189
36,115,5189
37,53,5189
49,105,5189
56,133,5189
56,195,5189
57,171,5189
57,211,5189
66,117,5189
69,229,5189
73,171,5189
73,198,5189
81,228,5189
83,119,5189
84,238,5189
98,201,5189
99,113,5189
100,113,5189
100,201,5189
105,112,5189
112,114,5189
112,236,5189
115,116,5189
116,120,5189
131,242,5189
132,169,5189
133,195,5189
134,178,5189
137,180,5189
139,208,5189
139,224,5189
139,235,5189
149,163,5189
150,231,5189
158,182,5189
159,178,5189
164,203,5189
171,198,5189
178,202,5189
202,233,5189
210,212,5189
210,242,5189
221,235,5189
224,235,5189
3,29,5190
10,180,5190
14,98,5190
16,62,5190
16,113,5190
17,98,5190
17,201,5190
34,204,5190
35,115,5190
49,105,5190
49,236,5190
52,204,5190
56,59,5190
56,133,5190
56,195,5190
57,211,5190
59,172,5190
63,223,5190
63,242,5190
66,117,5190
69,83,5190
69,198,5190
69,229,5190
73,211,5190
81,228,5190
83,198,5190
84,238,5190
98,201,5190
99,100,5190
99,113,5190
100,113,5190
105,109,5190
105,112,5190
105,114,5190
109,112,5190
109,114,5190
112,114,5190
115,116,5190
116,204,5190
123,221,5190
131,242,5190
132,149,5190
133,195,5190
134,160,5190
134,178,5190
137,180,5190
139,224,5190
139,235,5190
150,231,5190
164,203,5190
202,233,5190
210,212,5190
210,223,5190
212,223,5190
224,235,5190
3,29,5191
10,24,5191
10,137,5191
10,180,5191
16,62,5191
24,180,5191
42,71,5191
48,98,5191
48,201,5191
49,236,5191
52,120,5191
56,59,5191
56,172,5191
57,211,5191
59,172,5191
63,223,5191
66,117,5191
69,83,5191
69,123,5191
69,229,5191
73,211,5191
79,123,5191
81,228,5191
83,229,5191
84,238,5191
88,160,5191
91,212,5191
98,201,5191
99,100,5191
99,113,5191
100,113,5191
115,116,5191
119,155,5191
119,178,5191
131,223,5191
132,133,5191
132,149,5191
133,149,5191
133,203,5191
134,178,5191
137,180,5191
139,224,5191
139,235,5191
150,231,5191
164,203,5191
171,208,5191
194,199,5191
202,233,5191
205,208,5191
210,212,5191
212,223,5191
221,233,5191
223,242,5191
224,235,5191
1,12,5192
3,29,5192
10,137,5192
12,115,5192
16,62,5192
17,48,5192
17,54,5192
21,72,5192
21,95,5192
24,137,5192
24,180,5192
26,180,5192
31,115,5192
35,115,5192
52,204,5192
54,201,5192
56,59,5192
57,59,5192
57,211,5192
59,63,5192
59,195,5192
63,195,5192
66,117,5192
69,83,5192
69,229,5192
83,229,5192
84,238,5192
88,155,5192
99,100,5192
99,113,5192
100,113,5192
105,109,5192
105,112,5192
105,236,5192
109,236,5192
115,116,5192
116,204,5192
117,163,5192
119,208,5192
131,210,5192
132,133,5192
132,149,5192
133,149,5192
134,178,5192
134,233,5192
137,180,5192
139,224,5192
139,235,5192
150,231,5192
159,178,5192
159,233,5192
164,203,5192
171,198,5192
178,233,5192
212,223,5192
224,235,5192
10,137,5193
14,98,5193
16,62,5193
16,113,5193
17,54,5193
17,201,5193
20,180,5193
24,137,5193
26,180,5193
34,204,5193
52,116,5193
52,120,5193
52,204,5193
54,98,5193
57,59,5193
59,211,5193
63,89,5193
63,195,5193
69,229,5193
73,198,5193
79,123,5193
79,132,5193
81,228,5193
84,238,5193
88,150,5193
98,201,5193
99,100,5193
99,113,5193
100,113,5193
105,109,5193
105,112,5193
105,114,5193
105,236,5193
109,112,5193
109,236,5193
112,236,5193
114,236,5193
115,116,5193
116,120,5193
116,204,5193
125,205,5193
132,133,5193
132,221,5193
134,178,5193
139,202,5193
139,224,5193
139,235,5193
149,164,5193
150,231,5193
171,198,5193
194,199,5193
205,208,5193
205,221,5193
205,235,5193
210,212,5193
224,235,5193
10,137,5194
16,62,5194
16,113,5194
17,48,5194
17,54,5194
17,98,5194
17,201,5194
20,137,5194
24,137,5194
26,180,5194
52,116,5194
52,120,5194
52,204,5194
54,98,5194
54,201,5194
57,211,5194
59,211,5194
63,91,5194
63,132,5194
63,149,5194
69,229,5194
73,171,5194
81,228,5194
83,231,5194
84,238,5194
88,119,5194
88,171,5194
91,131,5194
91,132,5194
98,201,5194
99,100,5194
99,113,5194
100,113,5194
105,109,5194
105,112,5194
105,114,5194
105,236,5194
109,112,5194
109,114,5194
109,236,5194
112,236,5194
114,236,5194
116,120,5194
116,204,5194
123,178,5194
134,178,5194
137,180,5194
139,224,5194
139,235,5194
150,231,5194
160,202,5194
164,172,5194
205,208,5194
210,212,5194
212,238,5194
224,235,5194
7,49,5195
16,62,5195
17,48,5195
17,54,5195
17,98,5195
17,201,5195
24,180,5195
48,98,5195
52,116,5195
52,204,5195
54,98,5195
56,134,5195
57,211,5195
59,83,5195
59,198,5195
59,205,5195
63,149,5195
69,229,5195
81,228,5195
91,131,5195
98,201,5195
99,100,5195
99,113,5195
100,113,5195
105,109,5195
105,112,5195
105,114,5195
109,114,5195
116,204,5195
117,176,5195
119,171,5195
119,205,5195
137,180,5195
139,224,5195
139,235,5195
149,195,5195
150,231,5195
164,172,5195
171,198,5195
172,203,5195
205,208,5195
210,212,5195
224,235,5195
16,62,5196
16,113,5196
17,48,5196
17,98,5196
26,180,5196
35,115,5196
37,161,5196
48,98,5196
52,204,5196
56,178,5196
57,171,5196
57,211,5196
59,198,5196
63,132,5196
66,208,5196
69,229,5196
84,205,5196
84,208,5196
99,100,5196
99,113,5196
100,113,5196
105,109,5196
